order_id,order_date,order_month,customer_id,category_id,region,channel,units,revenue,cost,profit,margin_rate,discount_rate,fulfillment_days
O007494,2024-12-07,2024-12,C00492,CAT003,Northeast,Retail Store,1,164.58,100.02,64.56,0.3923,0.111,2
O007495,2024-12-12,2024-12,C00006,CAT004,South,Marketplace,1,76.56,48.33,28.23,0.3687,0.159,5
O007496,2024-12-18,2024-12,C00350,CAT004,West,Retail Store,3,235.3,152.3,83,0.3527,0.058,5
O007497,2024-12-26,2024-12,C00256,CAT004,West,Marketplace,2,153.97,95.92,58.05,0.377,0.144,2
O007498,2024-12-22,2024-12,C01051,CAT005,South,Marketplace,4,368.12,257.78,110.34,0.2997,0.139,2
O007499,2024-12-05,2024-12,C00213,CAT005,West,Marketplace,3,282.02,191.55,90.47,0.3208,0.132,2
O007500,2024-12-14,2024-12,C01056,CAT003,Northeast,Online,3,504.77,310.82,193.95,0.3842,0.024,4
O007501,2024-12-23,2024-12,C00778,CAT003,South,Marketplace,4,586.05,354.57,231.48,0.395,0.159,1
O007502,2024-12-13,2024-12,C00252,CAT002,Northeast,Marketplace,3,301.51,203.97,97.54,0.3235,0.211,4
O007503,2024-12-18,2024-12,C00537,CAT001,Northeast,Marketplace,2,417.92,303.33,114.59,0.2742,0.222,5
O007504,2024-12-10,2024-12,C00043,CAT003,Northeast,Online,2,371.73,228.5,143.23,0.3853,0.065,8
O007505,2024-12-06,2024-12,C00302,CAT005,Northeast,Retail Store,3,288.93,204.9,84.03,0.2908,0.143,5
O007506,2024-12-11,2024-12,C00181,CAT004,West,Retail Store,1,86.69,54.56,32.13,0.3706,0.034,4
O007507,2024-12-13,2024-12,C01046,CAT002,West,Retail Store,1,142.76,95.72,47.04,0.3295,0.098,5
O007508,2024-12-13,2024-12,C00107,CAT003,West,Retail Store,3,596.67,361.89,234.78,0.3935,0.044,2
O007509,2024-12-14,2024-12,C01171,CAT005,South,Marketplace,1,98.81,67.97,30.84,0.3121,0.2,3
O007510,2024-12-05,2024-12,C00096,CAT004,South,Online,3,287.98,183.08,104.9,0.3643,0.025,5
O007511,2024-12-03,2024-12,C00180,CAT002,Midwest,Marketplace,4,414.64,286.07,128.57,0.3101,0.205,4
O007512,2024-12-10,2024-12,C00889,CAT004,Northeast,Retail Store,4,346.06,222.47,123.59,0.3571,0.159,1
O007513,2024-12-08,2024-12,C00104,CAT003,South,Marketplace,1,124.15,77.4,46.75,0.3766,0.189,4
O007514,2024-12-05,2024-12,C00829,CAT003,West,Retail Store,3,609.54,378.91,230.63,0.3784,0.047,1
O007515,2024-12-05,2024-12,C00452,CAT001,West,Retail Store,2,424.92,305.13,119.79,0.2819,0.061,5
O007516,2024-12-01,2024-12,C00684,CAT002,Midwest,Online,4,505.58,333.78,171.8,0.3398,0.061,2
O007517,2024-12-20,2024-12,C00108,CAT002,Midwest,Marketplace,2,226.91,149.74,77.17,0.3401,0.172,2
O007518,2024-12-27,2024-12,C00537,CAT002,Northeast,Retail Store,4,502.07,345.59,156.48,0.3117,0.064,3
O007519,2024-12-18,2024-12,C00299,CAT005,Midwest,Retail Store,1,100.86,68.74,32.12,0.3185,0.133,5
O007520,2024-12-10,2024-12,C00243,CAT004,West,Online,1,97.64,62,35.64,0.365,0.077,2
O007521,2024-12-22,2024-12,C00724,CAT003,Northeast,Online,2,413.19,248.52,164.67,0.3985,0.029,1
O007522,2024-12-07,2024-12,C01090,CAT005,Northeast,Online,3,278.36,194.17,84.19,0.3025,0.113,1
O007523,2024-12-25,2024-12,C00123,CAT004,Midwest,Online,2,162.09,108.11,53.98,0.333,0.017,2
O007524,2024-12-21,2024-12,C00851,CAT004,South,Retail Store,2,186.02,123.71,62.31,0.335,0.107,1
O007525,2024-12-01,2024-12,C00841,CAT005,West,Online,4,436.5,296.03,140.47,0.3218,0.054,8
O007526,2024-12-09,2024-12,C01063,CAT004,South,Marketplace,4,369.18,246.59,122.59,0.3321,0.173,5
O007527,2024-12-15,2024-12,C00824,CAT001,Midwest,Retail Store,2,394.83,294.66,100.17,0.2537,0.135,1
O007528,2024-12-17,2024-12,C00457,CAT001,Northeast,Marketplace,2,383.33,272.71,110.62,0.2886,0.212,4
O007529,2024-12-01,2024-12,C01086,CAT001,Northeast,Retail Store,1,211.57,160.4,51.17,0.2419,0.149,1
O007530,2024-12-19,2024-12,C00654,CAT003,Northeast,Retail Store,4,689.95,413.95,276,0.4,0.105,5
O007531,2024-12-01,2024-12,C01176,CAT002,Midwest,Online,4,579.04,380.01,199.03,0.3437,0.063,1
O007532,2024-12-19,2024-12,C00200,CAT003,West,Retail Store,1,163.82,98.72,65.1,0.3974,0.083,5
O007533,2024-12-17,2024-12,C01187,CAT002,West,Retail Store,3,484.15,319.13,165.02,0.3408,0.09,4
O007534,2024-12-18,2024-12,C00853,CAT003,West,Retail Store,1,195.42,117.37,78.05,0.3994,0.092,3
O007535,2024-12-26,2024-12,C00729,CAT003,South,Retail Store,4,687.6,431.08,256.52,0.3731,0.036,1
O007536,2024-12-16,2024-12,C01084,CAT002,Northeast,Online,1,150.73,97.1,53.63,0.3558,0.095,4
O007537,2024-12-07,2024-12,C00295,CAT003,West,Online,1,165.5,102.91,62.59,0.3782,0.139,5
O007538,2024-12-26,2024-12,C00095,CAT001,Northeast,Online,3,598.33,433.01,165.32,0.2763,0.118,5
O007539,2024-12-17,2024-12,C00062,CAT004,Midwest,Online,4,358.16,239.94,118.22,0.3301,0.128,8
O007540,2024-12-08,2024-12,C00290,CAT001,Northeast,Retail Store,4,915.47,657.11,258.36,0.2822,0.119,5
O007541,2024-12-13,2024-12,C00165,CAT002,West,Online,1,145.47,99.92,45.55,0.3131,0.145,4
O007542,2024-12-24,2024-12,C00454,CAT003,South,Online,2,281.09,171.45,109.64,0.3901,0.113,2
O007543,2024-12-23,2024-12,C00264,CAT003,South,Retail Store,4,619.32,360.56,258.76,0.4178,0.127,5
O007544,2024-12-07,2024-12,C00935,CAT005,West,Retail Store,3,383.47,266.31,117.16,0.3055,0.116,5
O007545,2024-12-26,2024-12,C00211,CAT004,Midwest,Online,3,296.65,193.82,102.83,0.3466,0.139,8
O007546,2024-12-03,2024-12,C00931,CAT001,Midwest,Online,3,827.29,604.86,222.43,0.2689,0.127,4
O007547,2024-12-13,2024-12,C00247,CAT001,Northeast,Retail Store,4,1008.03,717.79,290.24,0.2879,0.053,3
O007548,2024-12-22,2024-12,C00147,CAT005,Northeast,Marketplace,1,101.65,71.34,30.31,0.2982,0.171,4
O007549,2024-12-21,2024-12,C01028,CAT004,West,Marketplace,4,360.91,235.11,125.8,0.3486,0.221,3
O007550,2024-12-08,2024-12,C00851,CAT004,South,Marketplace,3,244.94,160.07,84.87,0.3465,0.194,2
O007551,2024-12-08,2024-12,C00491,CAT002,West,Online,1,150.71,99.3,51.41,0.3411,0.078,1
O007552,2024-12-06,2024-12,C00079,CAT005,Northeast,Retail Store,4,492.66,330.2,162.46,0.3298,0.159,1
O007553,2024-12-25,2024-12,C00725,CAT002,West,Retail Store,4,508.71,331.97,176.74,0.3474,0.076,4
O007554,2024-12-04,2024-12,C00814,CAT003,Midwest,Online,2,394.15,241.31,152.84,0.3878,0.074,5
O007555,2024-12-23,2024-12,C00850,CAT005,West,Online,4,459.42,320.08,139.34,0.3033,0.03,8
O007556,2024-12-07,2024-12,C00710,CAT004,West,Online,2,194.15,127.54,66.61,0.3431,0.127,2
O007557,2024-12-05,2024-12,C01046,CAT001,West,Online,1,231.09,175.24,55.85,0.2417,0.121,5
O007558,2024-12-09,2024-12,C01033,CAT003,Midwest,Marketplace,2,280.79,170.57,110.22,0.3925,0.227,4
O007559,2024-12-09,2024-12,C01139,CAT004,Northeast,Retail Store,4,295.69,191.22,104.47,0.3533,0.093,5
O007560,2024-12-10,2024-12,C00523,CAT002,Midwest,Marketplace,1,101.56,66.64,34.92,0.3438,0.195,2
O007561,2024-12-03,2024-12,C00587,CAT004,West,Online,1,101.58,66.97,34.61,0.3407,0.088,8
O007562,2024-12-18,2024-12,C00217,CAT004,West,Marketplace,4,289.58,180.75,108.83,0.3758,0.217,5
O007563,2024-12-10,2024-12,C00531,CAT001,Midwest,Marketplace,4,965.95,712.3,253.65,0.2626,0.226,5
O007564,2024-12-20,2024-12,C00215,CAT002,South,Marketplace,1,136.96,94.24,42.72,0.3119,0.227,5
O007565,2024-12-16,2024-12,C00694,CAT003,Northeast,Online,4,600.31,369.68,230.63,0.3842,0.052,7
O007566,2024-12-11,2024-12,C00830,CAT001,West,Retail Store,2,557.79,412.84,144.95,0.2599,0.054,1
O007567,2024-12-25,2024-12,C00559,CAT003,Midwest,Marketplace,2,281.23,175.15,106.08,0.3772,0.159,5
O007568,2024-12-26,2024-12,C00216,CAT001,South,Retail Store,1,245.12,179.42,65.7,0.268,0.008,3
O007569,2024-12-17,2024-12,C00985,CAT001,Northeast,Online,3,794.46,599.42,195.04,0.2455,0.076,1
O007570,2024-12-11,2024-12,C00876,CAT004,West,Online,1,103.68,66.5,37.18,0.3586,0.093,8
O007571,2024-12-19,2024-12,C00642,CAT003,West,Online,3,415.26,246.99,168.27,0.4052,0.146,6
O007572,2024-12-14,2024-12,C00995,CAT002,South,Retail Store,3,492.31,324.95,167.36,0.3399,0.055,2
O007573,2024-12-02,2024-12,C00931,CAT001,Midwest,Online,3,630.39,471.01,159.38,0.2528,0.146,8
O007574,2024-12-13,2024-12,C00725,CAT003,West,Marketplace,2,323.79,195.26,128.53,0.397,0.157,4
O007575,2024-12-18,2024-12,C00362,CAT001,South,Marketplace,2,531.04,402.34,128.7,0.2424,0.165,1
O007576,2024-12-16,2024-12,C00775,CAT003,Northeast,Marketplace,4,502.58,308.18,194.4,0.3868,0.172,2
O007577,2024-12-01,2024-12,C01159,CAT002,Midwest,Online,3,473.84,309.37,164.47,0.3471,0.097,6
O007578,2024-12-13,2024-12,C00636,CAT002,Northeast,Marketplace,2,223.52,149.68,73.84,0.3304,0.152,1
O007579,2024-12-18,2024-12,C00164,CAT001,West,Retail Store,4,990,706.93,283.07,0.2859,0.125,1
O007580,2024-12-04,2024-12,C00086,CAT005,Midwest,Marketplace,2,205.77,145.01,60.76,0.2953,0.184,5
O007581,2024-12-25,2024-12,C00463,CAT001,West,Online,3,676.22,500.79,175.43,0.2594,0.062,6
O007582,2024-12-20,2024-12,C00766,CAT004,West,Retail Store,1,72.34,46.5,25.84,0.3572,0.143,1
O007583,2024-12-05,2024-12,C00325,CAT001,Midwest,Marketplace,3,777,552.72,224.28,0.2886,0.165,4
O007584,2024-12-25,2024-12,C00224,CAT003,West,Retail Store,2,288.58,180.35,108.23,0.375,0.064,2
O007585,2024-12-25,2024-12,C00789,CAT001,West,Retail Store,3,647.65,481.38,166.27,0.2567,0.038,4
O007586,2024-12-24,2024-12,C00477,CAT001,West,Online,2,477.22,348.66,128.56,0.2694,0.083,1
O007587,2024-12-20,2024-12,C01111,CAT001,Midwest,Online,2,462.88,350.29,112.59,0.2432,0.153,7
O007588,2024-12-07,2024-12,C00554,CAT005,Northeast,Retail Store,2,236.97,159.53,77.44,0.3268,0.125,4
O007589,2024-12-23,2024-12,C01159,CAT005,Midwest,Online,3,356.61,250.52,106.09,0.2975,0.071,6
O007590,2024-12-21,2024-12,C00134,CAT005,West,Marketplace,2,221.53,146.24,75.29,0.3399,0.14,5
O007591,2024-12-14,2024-12,C00978,CAT003,West,Online,2,277.02,167.87,109.15,0.394,0.157,5
O007592,2024-12-04,2024-12,C00969,CAT004,West,Retail Store,3,236,147.26,88.74,0.376,0.057,3
O007593,2024-12-02,2024-12,C00522,CAT002,Midwest,Online,3,443.19,296.96,146.23,0.3299,0.086,7
O007594,2024-12-26,2024-12,C01032,CAT002,West,Marketplace,3,396.76,256.69,140.07,0.353,0.212,4
O007595,2024-12-15,2024-12,C00902,CAT004,West,Online,3,324.64,212.43,112.21,0.3456,0.021,7
O007596,2024-12-24,2024-12,C00120,CAT001,South,Marketplace,2,467.49,340.01,127.48,0.2727,0.218,1
O007597,2024-12-07,2024-12,C01105,CAT003,Northeast,Marketplace,3,510.33,308.58,201.75,0.3953,0.136,1
O007598,2024-12-07,2024-12,C00341,CAT005,West,Retail Store,2,213.19,148.71,64.48,0.3025,0.01,4
O007599,2024-12-10,2024-12,C00626,CAT004,South,Marketplace,2,158.87,104.84,54.03,0.3401,0.181,1
O007600,2024-12-13,2024-12,C00985,CAT001,Northeast,Retail Store,3,627.23,460.63,166.6,0.2656,0.069,5
O007601,2024-12-20,2024-12,C01032,CAT001,West,Retail Store,2,514.36,382.86,131.5,0.2557,0.051,3
O007602,2024-12-17,2024-12,C00853,CAT001,West,Marketplace,2,390.46,285.53,104.93,0.2687,0.155,4
O007603,2024-12-06,2024-12,C00135,CAT001,South,Online,4,859.81,638.64,221.17,0.2572,0.13,2
O007604,2024-12-24,2024-12,C00113,CAT005,Midwest,Retail Store,4,499.68,353.54,146.14,0.2925,0.146,5
O007605,2024-12-22,2024-12,C01061,CAT004,Midwest,Marketplace,1,83.16,55.17,27.99,0.3366,0.171,1
O007606,2024-12-05,2024-12,C00155,CAT002,Northeast,Retail Store,1,140.86,94.91,45.95,0.3262,0.137,4
O007607,2024-12-27,2024-12,C00940,CAT002,Northeast,Marketplace,1,150.81,101.39,49.42,0.3277,0.13,5
O007608,2024-12-01,2024-12,C00030,CAT005,West,Marketplace,2,192.84,127.5,65.34,0.3388,0.222,5
O007609,2024-12-26,2024-12,C00736,CAT005,South,Retail Store,3,392.89,262.06,130.83,0.333,0.045,4
O007610,2024-12-20,2024-12,C00943,CAT004,Northeast,Marketplace,1,75.48,48.79,26.69,0.3536,0.186,4
O007611,2024-12-02,2024-12,C00647,CAT005,Midwest,Marketplace,2,229.57,153.3,76.27,0.3322,0.174,2
O007612,2024-12-10,2024-12,C00729,CAT002,South,Marketplace,3,428.69,289.27,139.42,0.3252,0.185,4
O007613,2024-12-18,2024-12,C00554,CAT002,Northeast,Retail Store,3,436.43,300.01,136.42,0.3126,0.116,1
O007614,2024-12-14,2024-12,C00248,CAT004,Midwest,Retail Store,1,97.95,62.58,35.37,0.3611,0.126,3
O007615,2024-12-20,2024-12,C00812,CAT005,Midwest,Online,4,520.55,363.5,157.05,0.3017,0.06,6
O007616,2024-12-25,2024-12,C01113,CAT004,West,Marketplace,4,318.66,207.23,111.43,0.3497,0.166,5
O007617,2024-12-04,2024-12,C00380,CAT005,West,Online,2,198.89,134.99,63.9,0.3213,0.091,6
O007618,2024-12-05,2024-12,C00251,CAT001,Midwest,Marketplace,1,237.42,179.63,57.79,0.2434,0.176,1
O007619,2024-12-11,2024-12,C00362,CAT005,South,Online,3,311.15,216.57,94.58,0.304,0.01,6
O007620,2024-12-13,2024-12,C01006,CAT001,Midwest,Online,1,261.89,197.22,64.67,0.2469,0.047,6
O007621,2024-12-09,2024-12,C00250,CAT002,Midwest,Retail Store,1,127.43,82.08,45.35,0.3559,0.054,2
O007622,2024-12-08,2024-12,C00802,CAT002,West,Marketplace,3,338.39,223.36,115.03,0.3399,0.192,1
O007623,2024-12-06,2024-12,C00785,CAT001,Midwest,Marketplace,4,1023.58,769.58,254,0.2481,0.147,5
O007624,2024-12-16,2024-12,C01156,CAT004,South,Retail Store,3,317.93,204.35,113.58,0.3572,0.07,2
O007625,2024-12-25,2024-12,C00239,CAT004,Northeast,Retail Store,1,82.3,51.82,30.48,0.3704,0.093,2
O007626,2024-12-07,2024-12,C00767,CAT004,West,Marketplace,4,288.01,187.47,100.54,0.3491,0.183,2
O007627,2024-12-16,2024-12,C00093,CAT005,South,Marketplace,4,340.69,239.87,100.82,0.2959,0.214,3
O007628,2024-12-11,2024-12,C00858,CAT002,Midwest,Online,1,165.16,106.43,58.73,0.3556,0.069,7
O007629,2024-12-13,2024-12,C01067,CAT002,Northeast,Marketplace,3,380.38,257.31,123.07,0.3235,0.199,5
O007630,2024-12-09,2024-12,C00580,CAT001,South,Marketplace,2,372.63,282.57,90.06,0.2417,0.202,1
O007631,2024-12-25,2024-12,C00197,CAT001,South,Retail Store,1,189.21,135.75,53.46,0.2825,0.148,2
O007632,2024-12-05,2024-12,C00993,CAT003,Midwest,Online,2,302.14,185.71,116.43,0.3854,0.069,1
O007633,2024-12-08,2024-12,C00956,CAT002,Northeast,Retail Store,2,293.35,190.7,102.65,0.3499,0.091,2
O007634,2024-12-17,2024-12,C00580,CAT003,South,Marketplace,3,395.99,233,162.99,0.4116,0.214,1
O007635,2024-12-05,2024-12,C01005,CAT005,South,Marketplace,1,92.41,62.63,29.78,0.3223,0.223,1
O007636,2024-12-02,2024-12,C00995,CAT004,South,Retail Store,2,167.9,106.26,61.64,0.3671,0.095,5
O007637,2024-12-23,2024-12,C00331,CAT005,Northeast,Online,4,494.33,326.71,167.62,0.3391,0.132,6
O007638,2024-12-26,2024-12,C00383,CAT001,South,Marketplace,4,991.27,717.89,273.38,0.2758,0.209,5
O007639,2024-12-15,2024-12,C00622,CAT001,Midwest,Online,1,256.57,186.43,70.14,0.2734,0.094,3
O007640,2024-12-12,2024-12,C00906,CAT002,Midwest,Retail Store,3,469.39,305.26,164.13,0.3497,0.107,1
O007641,2024-12-07,2024-12,C00339,CAT003,Midwest,Marketplace,4,563.77,346.7,217.07,0.385,0.214,3
O007642,2024-12-07,2024-12,C00739,CAT002,Northeast,Marketplace,3,345.06,221.33,123.73,0.3586,0.199,4
O007643,2024-12-12,2024-12,C00405,CAT002,West,Retail Store,1,153.94,100.64,53.3,0.3462,0.098,4
O007644,2024-12-12,2024-12,C00090,CAT001,Midwest,Marketplace,3,657.08,473.27,183.81,0.2797,0.167,5
O007645,2024-12-26,2024-12,C00941,CAT001,Midwest,Marketplace,2,440.18,313.91,126.27,0.2869,0.181,4
O007646,2024-12-24,2024-12,C01091,CAT003,South,Marketplace,1,119.93,70.51,49.42,0.4121,0.229,2
O007647,2024-12-19,2024-12,C00554,CAT003,Northeast,Retail Store,4,793.74,492.77,300.97,0.3792,0.044,5
O007648,2024-12-03,2024-12,C00219,CAT005,Northeast,Retail Store,2,250.77,176.23,74.54,0.2972,0.014,4
O007649,2024-12-25,2024-12,C00527,CAT001,Midwest,Online,2,599.06,437.38,161.68,0.2699,0.024,1
O007650,2024-12-23,2024-12,C00091,CAT005,Midwest,Marketplace,3,314.89,209.92,104.97,0.3334,0.159,3
O007651,2024-12-15,2024-12,C00225,CAT005,Midwest,Retail Store,4,550.29,369.63,180.66,0.3283,0.054,5
O007652,2024-12-26,2024-12,C00547,CAT004,West,Online,2,179.92,119.93,59.99,0.3334,0.113,6
O007653,2024-12-20,2024-12,C00906,CAT003,Midwest,Online,2,328.87,207.08,121.79,0.3703,0.111,7
O007654,2024-12-24,2024-12,C00228,CAT002,South,Retail Store,3,387.52,251.26,136.26,0.3516,0.094,5
O007655,2024-12-22,2024-12,C00981,CAT002,West,Online,2,299.24,193.77,105.47,0.3525,0.029,3
O007656,2024-12-17,2024-12,C00038,CAT005,West,Online,2,192.97,128.65,64.32,0.3333,0.135,2
O007657,2024-12-05,2024-12,C00680,CAT002,Midwest,Marketplace,1,116.01,77.02,38.99,0.3361,0.187,1
O007658,2024-12-01,2024-12,C00741,CAT003,South,Marketplace,4,666.83,392.37,274.46,0.4116,0.158,3
O007659,2024-12-24,2024-12,C01153,CAT005,Northeast,Retail Store,2,204.36,144.53,59.83,0.2928,0.035,1
O007660,2024-12-11,2024-12,C00309,CAT002,Midwest,Marketplace,2,227.58,152.31,75.27,0.3307,0.171,2
O007661,2024-12-25,2024-12,C00753,CAT005,South,Marketplace,2,218.83,145.07,73.76,0.3371,0.142,5
O007662,2024-12-16,2024-12,C00057,CAT001,South,Online,1,203.24,145.33,57.91,0.2849,0.131,3
O007663,2024-12-04,2024-12,C00674,CAT003,Midwest,Online,4,685.03,422.36,262.67,0.3834,0.1,1
O007664,2024-12-05,2024-12,C01032,CAT001,West,Online,4,1123.38,820.78,302.6,0.2694,0.049,6
O007665,2024-12-16,2024-12,C00330,CAT004,Midwest,Retail Store,1,95.72,59.94,35.78,0.3738,0.147,1
O007666,2024-12-01,2024-12,C00440,CAT003,West,Retail Store,1,155.03,94.05,60.98,0.3933,0.005,2
O007667,2024-12-19,2024-12,C00966,CAT001,South,Online,1,267.97,198.87,69.1,0.2579,0.037,4
O007668,2024-12-05,2024-12,C01091,CAT002,South,Online,4,511.65,345.83,165.82,0.3241,0.148,2
O007669,2024-12-23,2024-12,C00758,CAT004,Northeast,Retail Store,1,89.92,58.6,31.32,0.3483,0.029,5
O007670,2024-12-22,2024-12,C00726,CAT002,West,Marketplace,3,301.88,200.48,101.4,0.3359,0.218,5
O007671,2024-12-08,2024-12,C01087,CAT005,South,Online,4,493.41,331.57,161.84,0.328,0.15,7
O007672,2024-12-11,2024-12,C00104,CAT001,South,Marketplace,4,832.31,609.25,223.06,0.268,0.196,2
O007673,2024-12-24,2024-12,C00985,CAT002,Northeast,Retail Store,4,568.94,387.43,181.51,0.319,0.075,2
O007674,2024-12-01,2024-12,C00680,CAT002,Midwest,Marketplace,3,406.32,263.58,142.74,0.3513,0.207,5
O007675,2024-12-23,2024-12,C00891,CAT003,Northeast,Retail Store,2,316.59,185.22,131.37,0.415,0.01,4
O007676,2024-12-11,2024-12,C01025,CAT005,Midwest,Online,3,406.34,284.77,121.57,0.2992,0.016,3
O007677,2024-12-21,2024-12,C00094,CAT004,West,Online,1,105.07,68.05,37.02,0.3523,0.066,7
O007678,2024-12-08,2024-12,C00917,CAT001,Midwest,Marketplace,3,648.02,474.7,173.32,0.2675,0.183,3
O007679,2024-12-17,2024-12,C01000,CAT004,West,Online,3,264.52,168.11,96.41,0.3645,0.092,4
O007680,2024-12-15,2024-12,C00468,CAT001,Midwest,Online,1,280.35,203.86,76.49,0.2728,0.077,6
O007681,2024-12-08,2024-12,C01106,CAT001,West,Retail Store,1,256.53,189,67.53,0.2632,0.103,4
O007682,2024-12-14,2024-12,C00559,CAT004,Midwest,Online,1,71.19,47.23,23.96,0.3366,0.124,8
O007683,2024-12-23,2024-12,C00199,CAT001,Midwest,Online,1,198.31,145.49,52.82,0.2664,0.145,6
O007684,2024-12-03,2024-12,C00575,CAT003,West,Marketplace,1,177.63,108.71,68.92,0.388,0.174,5
O007685,2024-12-01,2024-12,C00580,CAT004,South,Marketplace,1,81.39,52.76,28.63,0.3518,0.183,2
O007686,2024-12-03,2024-12,C00728,CAT003,South,Retail Store,4,555.52,340.29,215.23,0.3874,0.106,4
O007687,2024-12-04,2024-12,C00120,CAT002,South,Retail Store,1,155.94,100.35,55.59,0.3565,0.103,3
O007688,2024-12-16,2024-12,C00495,CAT001,Northeast,Online,2,485.19,348.71,136.48,0.2813,0.002,7
O007689,2024-12-17,2024-12,C00268,CAT002,South,Online,4,604.17,412.71,191.46,0.3169,0.11,6
O007690,2024-12-18,2024-12,C00022,CAT001,South,Marketplace,1,248.27,184.32,63.95,0.2576,0.132,2
O007691,2024-12-03,2024-12,C01190,CAT003,South,Online,3,410.44,245.23,165.21,0.4025,0.15,7
O007692,2024-12-06,2024-12,C00892,CAT004,South,Retail Store,4,277.16,179.89,97.27,0.351,0.153,3
O007693,2024-12-23,2024-12,C00433,CAT004,Northeast,Marketplace,1,90.23,59.29,30.94,0.3429,0.224,3
O007694,2024-12-20,2024-12,C01170,CAT002,Northeast,Marketplace,4,559.2,358.9,200.3,0.3582,0.168,2
O007695,2024-12-22,2024-12,C00275,CAT004,West,Online,1,73,46.83,26.17,0.3585,0.143,5
O007696,2024-12-17,2024-12,C00257,CAT001,West,Marketplace,1,235.81,173.45,62.36,0.2645,0.147,5
O007697,2024-12-11,2024-12,C00836,CAT001,Midwest,Retail Store,1,208.32,154.5,53.82,0.2584,0.102,1
O007698,2024-12-01,2024-12,C00473,CAT003,South,Marketplace,1,149.68,89.2,60.48,0.4041,0.191,3
O007699,2024-12-11,2024-12,C00700,CAT001,West,Retail Store,4,965.69,725.88,239.81,0.2483,0.135,4
O007700,2024-12-24,2024-12,C00630,CAT004,Midwest,Online,1,97.89,61.85,36.04,0.3682,0.127,1
O007701,2024-12-11,2024-12,C00723,CAT002,Northeast,Retail Store,4,526.7,344.13,182.57,0.3466,0.031,2
O007702,2024-12-26,2024-12,C00860,CAT005,West,Online,2,244.53,166.83,77.7,0.3178,0.08,5
O007703,2024-12-05,2024-12,C00503,CAT004,South,Marketplace,4,342.28,213.76,128.52,0.3755,0.147,2
O007704,2024-12-26,2024-12,C00819,CAT005,South,Marketplace,2,243.68,163.52,80.16,0.329,0.14,4
O007705,2024-12-13,2024-12,C00881,CAT001,South,Retail Store,1,287.8,218.21,69.59,0.2418,0.064,2
O007706,2024-12-09,2024-12,C00542,CAT002,Midwest,Marketplace,3,376.92,251.05,125.87,0.3339,0.196,2
O007707,2024-12-02,2024-12,C00588,CAT005,West,Marketplace,4,392.92,273.22,119.7,0.3046,0.192,5
O007708,2024-12-19,2024-12,C00723,CAT001,Northeast,Online,2,446.43,321.61,124.82,0.2796,0.152,1
O007709,2024-12-06,2024-12,C00270,CAT002,South,Marketplace,2,200.2,137.05,63.15,0.3154,0.218,5
O007710,2024-12-27,2024-12,C01171,CAT002,South,Retail Store,2,239.04,157.89,81.15,0.3395,0.133,3
O007711,2024-12-22,2024-12,C00022,CAT004,South,Online,4,371.98,244.42,127.56,0.3429,0.13,3
O007712,2024-12-27,2024-12,C00761,CAT002,Northeast,Online,1,135.6,86.89,48.71,0.3592,0.076,8
O007713,2024-12-05,2024-12,C00422,CAT003,West,Marketplace,3,448.49,278.31,170.18,0.3795,0.21,5
O007714,2024-12-23,2024-12,C00067,CAT005,West,Online,1,107.6,73.84,33.76,0.3138,0.101,6
O007715,2024-12-10,2024-12,C00168,CAT005,Midwest,Online,4,546.62,375.23,171.39,0.3135,0.034,6
O007716,2024-12-27,2024-12,C00899,CAT001,Midwest,Online,2,601.24,447.12,154.12,0.2563,0.046,3
O007717,2024-12-23,2024-12,C01150,CAT003,Midwest,Retail Store,3,488.32,291.35,196.97,0.4034,0.012,5
O007718,2024-12-03,2024-12,C01065,CAT002,West,Marketplace,2,226.67,154.46,72.21,0.3186,0.19,5
O007719,2024-12-26,2024-12,C00190,CAT005,Midwest,Retail Store,4,501.65,335.27,166.38,0.3317,0.077,2
O007720,2024-12-03,2024-12,C00139,CAT003,West,Online,3,475.1,289.01,186.09,0.3917,0.094,1
O007721,2024-12-05,2024-12,C01129,CAT005,South,Marketplace,2,212.81,142.26,70.55,0.3315,0.156,2
O007722,2024-12-02,2024-12,C01163,CAT003,Midwest,Marketplace,4,708.96,435.09,273.87,0.3863,0.165,5
O007723,2024-12-15,2024-12,C00937,CAT004,Midwest,Online,1,97.59,60.7,36.89,0.378,0.042,8
O007724,2024-12-05,2024-12,C01193,CAT004,South,Online,1,100.52,65.31,35.21,0.3503,0.102,4
O007725,2024-12-21,2024-12,C00838,CAT005,Midwest,Retail Store,3,355.98,244.5,111.48,0.3132,0.148,2
O007726,2024-12-08,2024-12,C01196,CAT002,Northeast,Retail Store,1,112.54,74.59,37.95,0.3372,0.16,1
O007727,2024-12-02,2024-12,C00206,CAT003,South,Retail Store,1,192.91,116.47,76.44,0.3962,0.099,3
